id;m_source;c_source;m_country_code;c_country_code;m_source_id;c_source_id;validation_status
3239350;AZT;NTN;LT;LT;333787133231;521861;barcode
3239351;AZT;NTN;LT;LT;401560057296;628885;barcode
3239352;AZT;NTN;LT;LT;520127907214;16027985;barcode
3239353;AZT;NTN;LT;LT;506037280074;16160065;barcode
3239354;AZT;NTN;LT;LT;501763411970;650785;barcode
3239356;AZT;NTN;LT;LT;764016232235;16136444;barcode
3239361;AZT;NTN;LT;LT;805866406665;16133466;barcode
3239363;AZT;NTN;LT;LT;503715622913;650872;barcode
3239364;AZT;NTN;LT;LT;871795311733;15709406;barcode
3239365;AZT;NTN;LT;LT;357466990828;15957446;barcode
3239366;AZT;NTN;LT;LT;871010357449;16113925;barcode
3239367;AZT;NTN;LT;LT;328277014667;16113871;barcode
3239368;AZT;NTN;LT;LT;520127907322;16072869;barcode
3239370;AZT;NTN;LT;LT;357466161914;16100352;barcode
3239371;AZT;NTN;LT;LT;370028170237;16028402;barcode
3239372;AZT;NTN;LT;LT;402082941739;424408;barcode
3239373;AZT;NTN;LT;LT;333787558871;15688902;barcode
3239374;AZT;NTN;LT;LT;880619403474;16084478;barcode
3239375;AZT;NTN;LT;LT;802904100002;16116099;barcode
3239376;AZT;NTN;LT;LT;880619403191;16096725;barcode
3239378;AZT;NTN;LT;LT;475222300046;16085371;barcode
3239380;AZT;NTN;LT;LT;505621780336;16130849;barcode
3239381;AZT;NTN;LT;LT;340134403746;89426;barcode
3239382;AZT;NTN;LT;LT;842997942564;16123312;barcode
3239384;AZT;NTN;LT;LT;475222300667;16084488;barcode
3239385;AZT;NTN;LT;LT;475222300061;16107142;barcode
3239386;AZT;NTN;LT;LT;735007569149;16088586;barcode
3239387;AZT;NTN;LT;LT;505621780316;16130775;barcode
3239388;AZT;NTN;LT;LT;505621780139;16130777;barcode
3239389;AZT;NTN;LT;LT;505621780334;16130845;barcode
3239390;AZT;NTN;LT;LT;475222300666;16084487;barcode
3239391;AZT;NTN;LT;LT;505621780569;16130842;barcode
3239392;AZT;NTN;LT;LT;333822100071;628827;barcode
3239393;AZT;NTN;LT;LT;505621780319;16130776;barcode
3239394;AZT;NTN;LT;LT;505621780337;16130850;barcode
3239396;AZT;NTN;LT;LT;333787133016;495443;barcode
3239398;AZT;NTN;LT;LT;871932531764;16081143;barcode
3239400;AZT;NTN;LT;LT;350824020234;495478;barcode
3239401;AZT;NTN;LT;LT;871795311736;15709467;barcode
3239408;AZT;NTN;LT;LT;400163850022;15952767;barcode
3239409;AZT;NTN;LT;LT;333822100307;15974112;barcode
3239410;AZT;NTN;LT;LT;333822100375;15990802;barcode
3239411;AZT;NTN;LT;LT;333787571109;16009634;barcode
3239412;AZT;NTN;LT;LT;800367074363;16132904;barcode
3239413;AZT;NTN;LT;LT;805866401042;16091790;barcode
3239415;AZT;NTN;LT;LT;571191415717;16029341;barcode
3239417;AZT;NTN;LT;LT;505621780385;16130844;barcode
3239418;AZT;NTN;LT;LT;506037280067;16149579;barcode
3239421;AZT;NTN;LT;LT;520127907033;16077021;barcode
3239422;AZT;NTN;LT;LT;520127907421;16072876;barcode
3239430;AZT;NTN;LT;LT;871932531726;16087628;barcode
3239434;AZT;NTN;LT;LT;376022989586;16097984;barcode
3239441;AZT;NTN;LT;LT;506046666297;16140726;barcode
3239442;AZT;NTN;LT;LT;475100982154;16085189;barcode
3239455;AZT;NTN;LT;LT;933934100141;551502;barcode
3239473;AZT;NTN;LT;LT;357466162605;16110839;barcode
3239474;AZT;NTN;LT;LT;731785122208;16078834;barcode
3239475;AZT;NTN;LT;LT;410304017143;498266;barcode
3239476;AZT;NTN;LT;LT;761241254060;397274;barcode
3239481;AZT;NTN;LT;LT;506042735026;483439;barcode
3239482;AZT;NTN;LT;LT;506042735024;483507;barcode
3239484;AZT;NTN;LT;LT;506042735508;16176846;barcode
3239496;AZT;NTN;LT;LT;506074358017;16130982;barcode
3239498;AZT;NTN;LT;LT;802904100004;16116588;barcode
3239500;AZT;NTN;LT;LT;501290900694;16083564;barcode
3239501;AZT;NTN;LT;LT;735007569305;16088577;barcode
3239503;AZT;NTN;LT;LT;735007569304;16088581;barcode
3239509;AZT;NTN;LT;LT;805866405944;16082000;barcode
3239510;AZT;NTN;LT;LT;805914705791;16083801;barcode
3239516;AZT;NTN;LT;LT;871932531702;16081122;barcode
3239520;AZT;NTN;LT;LT;761241242859;15999869;barcode
3239521;AZT;NTN;LT;LT;590340773001;16082329;barcode
3239522;AZT;NTN;LT;LT;590340773002;16082331;barcode
3239524;AZT;NTN;LT;LT;735012597011;16152993;barcode
3239528;AZT;NTN;LT;LT;590143541073;16143922;barcode
3239529;AZT;NTN;LT;LT;421020117837;644401;barcode
3239530;AZT;NTN;LT;LT;506042735036;16176542;barcode
3239532;AZT;NTN;LT;LT;506042735034;16176545;barcode
3239533;AZT;NTN;LT;LT;506042735219;16176845;barcode
3239535;AZT;NTN;LT;LT;506042735014;16176844;barcode
3239540;AZT;NTN;LT;LT;697081055154;16138060;barcode
3239546;AZT;NTN;LT;LT;697081055132;16138061;barcode
3239548;AZT;NTN;LT;LT;697081055043;16138059;barcode
3239549;AZT;NTN;LT;LT;590143540346;16103741;barcode
3239550;AZT;NTN;LT;LT;350410502820;15678613;barcode
3239552;AZT;NTN;LT;LT;421020124519;16077567;barcode
3239553;AZT;NTN;LT;LT;421020124489;16085552;barcode
3239554;AZT;NTN;LT;LT;501389517043;16176543;barcode
3239558;AZT;NTN;LT;LT;871010393873;16107978;barcode
3239559;AZT;NTN;LT;LT;871010384684;16112668;barcode
3239560;AZT;NTN;LT;LT;590143541192;16106683;barcode
3239563;AZT;NTN;LT;LT;421020130584;16063598;barcode
3239564;AZT;NTN;LT;LT;421020130586;16062556;barcode
3239566;AZT;NTN;LT;LT;340156449741;528760;barcode
3239568;AZT;NTN;LT;LT;328277013918;16064862;barcode
3239570;AZT;NTN;LT;LT;590340756152;16082878;barcode
3239572;AZT;NTN;LT;LT;220176;16142444;barcode
3239574;AZT;NTN;LT;LT;410304014771;498255;barcode
3239576;AZT;NTN;LT;LT;410304032601;498549;barcode
3239577;AZT;NTN;LT;LT;421020129123;16133576;barcode
3239580;AZT;NTN;LT;LT;847000203109;515123;barcode
3239581;AZT;NTN;LT;LT;421020138429;16109643;barcode
3239582;AZT;NTN;LT;LT;366143400859;16085487;barcode
3239583;AZT;NTN;LT;LT;871932531772;16056929;barcode
3239584;AZT;NTN;LT;LT;871932531752;16052788;barcode
3239585;AZT;NTN;LT;LT;871795311735;15709364;barcode
3239587;AZT;NTN;LT;LT;361630339823;16158793;barcode
3239591;AZT;NTN;LT;LT;501041523010;16103263;barcode
3239592;AZT;NTN;LT;LT;357466161915;16100353;barcode
3239593;AZT;NTN;LT;LT;400163808813;439562;barcode
3239596;AZT;NTN;LT;LT;366143400861;16085532;barcode
3239600;AZT;NTN;LT;LT;842997942182;16070695;barcode
3239601;AZT;NTN;LT;LT;735012597004;16152590;barcode
3239602;AZT;NTN;LT;LT;735012597002;16152620;barcode
3239603;AZT;NTN;LT;LT;735012597001;16152599;barcode
3239605;AZT;NTN;LT;LT;697081055248;16178370;barcode
3239607;AZT;NTN;LT;LT;697081055247;16178329;barcode
3239610;AZT;NTN;LT;LT;366143400784;16024284;barcode
3239612;AZT;NTN;LT;LT;764012465252;16184074;barcode
3239615;AZT;NTN;LT;LT;400168300111;16022388;barcode
3239620;AZT;NTN;LT;LT;570945500706;16078562;barcode
3239626;AZT;NTN;LT;LT;325955030120;11613468;barcode
3239628;AZT;NTN;LT;LT;805866408018;16109628;barcode
3239630;AZT;NTN;LT;LT;350824000299;15803053;barcode
3239631;AZT;NTN;LT;LT;731785122207;16078833;barcode
3239632;AZT;NTN;LT;LT;576522883663;16008013;barcode
3239633;AZT;NTN;LT;LT;735007569306;16088578;barcode
3239635;AZT;NTN;LT;LT;931987100145;16103884;barcode
3239636;AZT;NTN;LT;LT;357466162607;16110227;barcode
3239638;AZT;NTN;LT;LT;590340709598;16082327;barcode
3239641;AZT;NTN;LT;LT;400580027673;16067397;barcode
3239642;AZT;NTN;LT;LT;576522883716;15964572;barcode
3239643;AZT;NTN;LT;LT;805866405943;16081999;barcode
3239644;AZT;NTN;LT;LT;570945500624;16080761;barcode
3239646;AZT;NTN;LT;LT;570105800609;16068087;barcode
3239647;AZT;NTN;LT;LT;477000100304;16087893;barcode
3239648;AZT;NTN;LT;LT;735007569022;16088573;barcode
3239650;AZT;NTN;LT;LT;735007569024;16088569;barcode
3239651;AZT;NTN;LT;LT;340135377873;89680;barcode
3239652;AZT;NTN;LT;LT;340135377873;16124714;barcode
3239653;AZT;NTN;LT;LT;370112980117;16125136;barcode
3239654;AZT;NTN;LT;LT;506037010357;16123288;barcode
3239655;AZT;NTN;LT;LT;506037010192;16123425;barcode
3239656;AZT;NTN;LT;LT;340157369719;76034;barcode
3239658;AZT;NTN;LT;LT;328277010589;636878;barcode
3239660;AZT;NTN;LT;LT;328277004927;642688;barcode
3239661;AZT;NTN;LT;LT;328277007547;16083037;barcode
3239663;AZT;NTN;LT;LT;211244;586550;barcode
3239666;AZT;NTN;LT;LT;328277007367;16076017;barcode
3239667;AZT;NTN;LT;LT;370028170241;16024563;barcode
3239668;AZT;NTN;LT;LT;328277900737;16104158;barcode
3239671;AZT;NTN;LT;LT;357466139249;15666885;barcode
3239674;AZT;NTN;LT;LT;328277007552;610559;barcode
3239675;AZT;NTN;LT;LT;328277924504;420563;barcode
3239676;AZT;NTN;LT;LT;328277010557;16003871;barcode
3239678;AZT;NTN;LT;LT;570194301610;446395;barcode
3239679;AZT;NTN;LT;LT;570194301143;15950373;barcode
3239681;AZT;NTN;LT;LT;669558500532;16044130;barcode
3239682;AZT;NTN;LT;LT;669558500549;16044133;barcode
3239691;AZT;NTN;LT;LT;800561050127;15795888;barcode
3239695;AZT;NTN;LT;LT;333822100235;15734724;barcode
3239704;AZT;NTN;LT;LT;333822100272;16008670;barcode
3239706;AZT;NTN;LT;LT;333822100305;15990826;barcode
3239707;AZT;NTN;LT;LT;328277010659;16076019;barcode
3239715;AZT;NTN;LT;LT;400580025969;15962756;barcode
3239730;AZT;NTN;LT;LT;328277020247;16025285;barcode
3239731;AZT;NTN;LT;LT;328277020243;16004353;barcode
3239734;AZT;NTN;LT;LT;477904713010;16188433;barcode
3239735;AZT;NTN;LT;LT;333822100422;15992226;barcode
3239736;AZT;NTN;LT;LT;477904713013;16188437;barcode
3239737;AZT;NTN;LT;LT;333822100400;15990806;barcode
3239740;AZT;NTN;LT;LT;400580026437;16005717;barcode
3239741;AZT;NTN;LT;LT;880932832019;15963002;barcode
3239748;AZT;NTN;LT;LT;896364002428;15726069;barcode
3239749;AZT;NTN;LT;LT;350824000594;15999630;barcode
3239750;AZT;NTN;LT;LT;401347411707;534651;barcode
3239751;AZT;NTN;LT;LT;328277020400;16024554;barcode
3239754;AZT;NTN;LT;LT;475103392023;16134106;barcode
3239755;AZT;NTN;LT;LT;333822100048;539671;barcode
3239757;AZT;NTN;LT;LT;805674607124;16125906;barcode
3239758;AZT;NTN;LT;LT;634158774751;16131066;barcode
3239759;AZT;NTN;LT;LT;325955050370;11612811;barcode
3239762;AZT;NTN;LT;LT;570105800656;16068086;barcode
3239763;AZT;NTN;LT;LT;570105800654;16068093;barcode
3239764;AZT;NTN;LT;LT;570105800652;16068075;barcode
3239765;AZT;NTN;LT;LT;328277014084;16082221;barcode
3239767;AZT;NTN;LT;LT;590001707882;16005502;barcode
3239768;AZT;NTN;LT;LT;333822100388;16008490;barcode
3239769;AZT;NTN;LT;LT;400580028170;16067407;barcode
3239773;AZT;NTN;LT;LT;328277009108;16068183;barcode
3239774;AZT;NTN;LT;LT;328277035379;16126914;barcode
3239776;AZT;NTN;LT;LT;328277099648;15966700;barcode
3239781;AZT;NTN;LT;LT;328277902839;16076016;barcode
3239785;AZT;NTN;LT;LT;328277923369;88026;barcode
3239786;AZT;NTN;LT;LT;328277928472;86654;barcode
3239790;AZT;NTN;LT;LT;366143401195;16033801;barcode
3239792;AZT;NTN;LT;LT;570105801028;16080889;barcode
3239793;AZT;NTN;LT;LT;842007518032;16134100;barcode
3239794;AZT;NTN;LT;LT;842007518034;16143193;barcode
3239797;AZT;NTN;LT;LT;520127907336;16054049;barcode
3239798;AZT;NTN;LT;LT;520127907334;16053275;barcode
3239800;AZT;NTN;LT;LT;520127907301;16053593;barcode
3239808;AZT;NTN;LT;LT;475103392011;16134102;barcode
3239814;AZT;NTN;LT;LT;340138138152;495814;barcode
3239819;AZT;NTN;LT;LT;475100982070;16085100;barcode
3239822;AZT;NTN;LT;LT;350824001488;16127982;barcode
3239826;AZT;NTN;LT;LT;735001633243;16031101;barcode
3239827;AZT;NTN;LT;LT;735001633211;11626634;barcode
3239828;AZT;NTN;LT;LT;735001633209;11626545;barcode
3239829;AZT;NTN;LT;LT;735001633208;11626643;barcode
3239830;AZT;NTN;LT;LT;735001633205;11626609;barcode
3239833;AZT;NTN;LT;LT;735001633167;16187026;barcode
3239834;AZT;NTN;LT;LT;735001633106;11626503;barcode
3239835;AZT;NTN;LT;LT;735001633104;11626390;barcode
3239836;AZT;NTN;LT;LT;735001633101;11626391;barcode
3239840;AZT;NTN;LT;LT;506037280061;16149586;barcode
3239841;AZT;NTN;LT;LT;506037280021;16149580;barcode
3239844;AZT;NTN;LT;LT;338081051115;527028;barcode
3239846;AZT;NTN;LT;LT;873509028895;16001670;barcode
3239847;AZT;NTN;LT;LT;873509027935;15795558;barcode
3239849;AZT;NTN;LT;LT;873509027881;15795814;barcode
3239850;AZT;NTN;LT;LT;873509027874;15795825;barcode
3239851;AZT;NTN;LT;LT;873509027850;15795567;barcode
3239853;AZT;NTN;LT;LT;873509027805;15795813;barcode
3239855;AZT;NTN;LT;LT;873509027744;15795660;barcode
3239858;AZT;NTN;LT;LT;873509027683;15813244;barcode
3239859;AZT;NTN;LT;LT;873509027669;15795655;barcode
3239860;AZT;NTN;LT;LT;506074358083;16130493;barcode
3239862;AZT;NTN;LT;LT;333787241268;446680;barcode
3239864;AZT;NTN;LT;LT;366236100192;16118595;barcode
3239865;AZT;NTN;LT;LT;570105801196;16132527;barcode
3239871;AZT;NTN;LT;LT;873509027652;15795652;barcode
3239873;AZT;NTN;LT;LT;506074358078;16190363;barcode
3239881;AZT;NTN;LT;LT;366143400017;413178;barcode
3239882;AZT;NTN;LT;LT;017854100466;16022601;barcode
3239883;AZT;NTN;LT;LT;017854094789;15903353;barcode
3239884;AZT;NTN;LT;LT;017854100183;16073466;barcode
3239885;AZT;NTN;LT;LT;017854100176;16073467;barcode
3239886;AZT;NTN;LT;LT;017854100169;16073457;barcode
3239887;AZT;NTN;LT;LT;017854100411;16073455;barcode
3239889;AZT;NTN;LT;LT;017854100213;16123509;barcode
3239890;AZT;NTN;LT;LT;347463663634;15714793;barcode
3239891;AZT;NTN;LT;LT;347463638273;450454;barcode
3239893;AZT;NTN;LT;LT;347463064737;450952;barcode
3239897;AZT;NTN;LT;LT;219629;16127104;barcode
3239898;AZT;NTN;LT;LT;219630;16127093;barcode
3239901;AZT;NTN;LT;LT;328277014193;16068180;barcode
3239902;AZT;NTN;LT;LT;219876;16180536;barcode
3239907;AZT;NTN;LT;LT;220493;16120995;barcode
3239910;AZT;NTN;LT;LT;220736;648565;barcode
3239911;AZT;NTN;LT;LT;220737;16053604;barcode
3239912;AZT;NTN;LT;LT;220738;16053762;barcode
3239913;AZT;NTN;LT;LT;220739;16053621;barcode
3239914;AZT;NTN;LT;LT;220780;16204989;barcode
3239916;AZT;NTN;LT;LT;400580063154;67189;barcode
3239917;AZT;NTN;LT;LT;410304011901;498155;barcode
3239918;AZT;NTN;LT;LT;410304032812;498109;barcode
3239919;AZT;NTN;LT;LT;410304043201;498065;barcode
3239925;AZT;NTN;LT;LT;590763693429;556493;barcode
3239926;AZT;NTN;LT;LT;669558100015;15965625;barcode
3239927;AZT;NTN;LT;LT;669558100022;487177;barcode
3239928;AZT;NTN;LT;LT;669558500020;15951576;barcode
3239929;AZT;NTN;LT;LT;669558500037;487231;barcode
3239930;AZT;NTN;LT;LT;669558500051;16051437;barcode
3239931;AZT;NTN;LT;LT;669558500112;15795785;barcode
3239932;AZT;NTN;LT;LT;669558500150;15964048;barcode
3239933;AZT;NTN;LT;LT;669558500358;16019655;barcode
3239934;AZT;NTN;LT;LT;669558500365;16053386;barcode
3239935;AZT;NTN;LT;LT;840330;607700;barcode
3239938;AZT;CMA;LT;LT;800367081573;181436;barcode
3239939;AZT;CMA;LT;LT;800367081577;181432;barcode
3239940;AZT;CMA;LT;LT;800367081615;181441;barcode
3239941;AZT;CMA;LT;LT;800367081616;181440;barcode
3239943;AZT;CMA;LT;LT;805866400351;181437;barcode
3239955;AZT;NTN;LT;LT;761241242368;513271;barcode
3239979;AZT;NTN;LT;LT;506042735600;16176544;barcode
3239981;AZT;NTN;LT;LT;333822100287;15992227;barcode
3239988;AZT;NTN;LT;LT;506046666254;16140638;barcode
3239995;AZT;NTN;LT;LT;328277007357;16145229;barcode
3239996;AZT;NTN;LT;LT;731785123709;16178894;barcode
3240000;AZT;NTN;LT;LT;506046666035;16140463;barcode
3240002;AZT;NTN;LT;LT;357466058752;599447;barcode
3240003;AZT;NTN;LT;LT;506046666259;16140596;barcode
3240014;AZT;NTN;LT;LT;400580029432;16099986;barcode
3240015;AZT;NTN;LT;LT;731785214332;16078555;barcode
3240017;AZT;NTN;LT;LT;357466023440;16022386;barcode
3240020;AZT;NTN;LT;LT;501290900163;16083910;barcode
3240021;AZT;NTN;LT;LT;340139879844;15762875;barcode
3240032;AZT;NTN;LT;LT;400580029515;16100020;barcode
3240038;AZT;NTN;LT;LT;340136021580;15722956;barcode
3240039;AZT;NTN;LT;LT;340136021580;16171555;barcode
3240040;AZT;NTN;LT;LT;220716;16186981;barcode
3240041;AZT;NTN;LT;LT;328277003701;16073246;barcode
3240044;AZT;NTN;LT;LT;873509029809;16077469;barcode
3240047;AZT;NTN;LT;LT;873509027829;15795562;barcode
3240051;AZT;NTN;LT;LT;590434120715;16133166;barcode
3240052;AZT;NTN;LT;LT;590434120972;16133140;barcode
3240063;AZT;NTN;LT;LT;615908431339;16091274;barcode
3240066;AZT;NTN;LT;LT;735001633126;11626658;barcode
3240069;AZT;NTN;LT;LT;366143400470;575967;barcode
3240074;AZT;NTN;LT;LT;333787569654;16044037;barcode
3240077;AZT;NTN;LT;LT;871010356817;16096736;barcode
3240083;AZT;NTN;LT;LT;357466024159;16119128;barcode
3240086;AZT;NTN;LT;LT;328277010668;642687;barcode
3240087;AZT;NTN;LT;LT;370028170295;16029378;barcode
3240088;AZT;NTN;LT;LT;340152854640;15735428;barcode
3240089;AZT;NTN;LT;LT;506037010694;15676364;barcode
3240090;AZT;NTN;LT;LT;731785214301;16078515;barcode
3240091;AZT;NTN;LT;LT;873509029847;16077274;barcode
3240092;AZT;NTN;LT;LT;873509029786;16077498;barcode
3240093;AZT;NTN;LT;LT;873509029748;16077530;barcode
3240095;AZT;NTN;LT;LT;370028170326;16031030;barcode
3240097;AZT;NTN;LT;LT;401347411704;534428;barcode
3240099;AZT;NTN;LT;LT;401347411725;534363;barcode
3240102;AZT;NTN;LT;LT;880932832084;15950707;barcode
3240104;AZT;NTN;LT;LT;841020711586;611884;barcode
3240105;AZT;NTN;LT;LT;764016232233;16136442;barcode
3240106;AZT;NTN;LT;LT;333822100290;15992018;barcode
3240107;AZT;NTN;LT;LT;333822100385;16007023;barcode
3240108;AZT;NTN;LT;LT;333822100387;16007010;barcode
3240111;AZT;NTN;LT;LT;669558100138;16024421;barcode
3240113;AZT;NTN;LT;LT;477904713019;16188436;barcode
3240115;AZT;NTN;LT;LT;477904713012;16188432;barcode
3240117;AZT;NTN;LT;LT;477904713014;16188431;barcode
3240119;AZT;NTN;LT;LT;400580018100;658398;barcode
3240121;AZT;CMA;LT;LT;800367081614;181439;barcode
3240127;AZT;NTN;LT;LT;219636;482881;barcode
3240139;AZT;NTN;LT;LT;333787573645;16065660;barcode
3240141;AZT;NTN;LT;LT;333787569657;16068269;barcode
3240142;AZT;NTN;LT;LT;333787549279;576202;barcode
3240143;AZT;NTN;LT;LT;340139693654;406018;barcode
3240144;AZT;NTN;LT;LT;7010423;16030730;barcode
3240146;AZT;NTN;LT;LT;333787130355;67923;barcode
3240148;AZT;NTN;LT;LT;333787132036;89412;barcode
3240149;AZT;NTN;LT;LT;333787554961;619087;barcode
3240152;AZT;NTN;LT;LT;400580016969;607462;barcode
3240154;AZT;NTN;LT;LT;7010424;616498;barcode
3240155;AZT;NTN;LT;LT;333787132224;401483;barcode
3240159;AZT;NTN;LT;LT;333787130994;401452;barcode
3240161;AZT;NTN;LT;LT;333787132459;99078;barcode
3240162;AZT;NTN;LT;LT;366236100191;16132870;barcode
3240163;AZT;NTN;LT;LT;328277905123;82232;barcode
3240167;AZT;NTN;LT;LT;333787133129;495453;barcode
3240170;AZT;NTN;LT;LT;333787130765;401343;barcode
3240172;AZT;NTN;LT;LT;477904713047;16188435;barcode
3240173;AZT;NTN;LT;LT;477000133767;16129460;barcode
3240174;AZT;NTN;LT;LT;501072452748;485301;barcode
3240176;AZT;NTN;LT;LT;328277941613;412605;barcode
3240177;AZT;NTN;LT;LT;357466153462;16004028;barcode
3240180;AZT;NTN;LT;LT;366143400473;606986;barcode
3240183;AZT;NTN;LT;LT;7010421;94808;barcode
3240185;AZT;NTN;LT;LT;326468002499;16103630;barcode
3240186;AZT;NTN;LT;LT;333787578722;16111419;barcode
3240187;AZT;NTN;LT;LT;735001633121;16119771;barcode
3240188;AZT;NTN;LT;LT;800211038370;15994104;barcode
3240191;AZT;NTN;LT;LT;328277003753;600875;barcode
3240200;AZT;NTN;LT;LT;328277005302;610445;barcode
3240203;AZT;NTN;LT;LT;333822100390;15992012;barcode
3240204;AZT;NTN;LT;LT;328277007474;607517;barcode
3240205;AZT;NTN;LT;LT;328277007472;635405;barcode
3240213;AZT;NTN;LT;LT;735007569001;16088566;barcode
3240214;AZT;NTN;LT;LT;731785211680;16078491;barcode
3240215;AZT;NTN;LT;LT;871010380559;645877;barcode
3240216;AZT;NTN;LT;LT;697081055249;16166954;barcode
3240218;AZT;NTN;LT;LT;735007569004;16088556;barcode
3240219;AZT;NTN;LT;LT;735007569005;16088560;barcode
3240220;AZT;NTN;LT;LT;357466023452;16119134;barcode
3240221;AZT;NTN;LT;LT;357466136405;16022509;barcode
3240224;AZT;NTN;LT;LT;590434120975;16133142;barcode
3240225;AZT;NTN;LT;LT;590143541206;16115976;barcode
3240226;AZT;NTN;LT;LT;506037010680;16123276;barcode
3240228;AZT;NTN;LT;LT;570105801195;16132530;barcode
3240229;AZT;NTN;LT;LT;475103392014;16143196;barcode
3240244;AZT;NTN;LT;LT;222215;16011171;barcode
3240246;AZT;NTN;LT;LT;221755;650684;barcode
3240249;AZT;NTN;LT;LT;222084;16188404;barcode
3240250;AZT;NTN;LT;LT;222085;16188547;barcode
3240252;AZT;NTN;LT;LT;222212;15964521;barcode
3240256;AZT;NTN;LT;LT;842874902280;643069;barcode
3240259;AZT;NTN;LT;LT;221753;16080895;barcode
3240261;AZT;NTN;LT;LT;590169182858;16082879;barcode
3240264;AZT;NTN;LT;LT;222563;474800;barcode
3240266;AZT;CMA;LT;LT;370036600103;179556;barcode
3240270;AZT;CMA;LT;LT;370036600010;179554;barcode
3240271;AZT;CMA;LT;LT;370036600058;179555;barcode
3240275;AZT;NTN;LT;LT;221771;16195477;barcode
3240283;AZT;NTN;LT;LT;761241210060;526183;barcode
3240286;AZT;NTN;LT;LT;340139937145;434674;barcode
3240287;AZT;NTN;LT;LT;340138150756;578685;barcode
3240298;AZT;NTN;LT;LT;400580022078;15850608;barcode
3240309;AZT;NTN;LT;LT;847000363515;514053;barcode
3240310;AZT;NTN;LT;LT;400580016026;590126;barcode
3240321;AZT;NTN;LT;LT;333787580085;16128915;barcode
3240322;AZT;NTN;LT;LT;340132944768;551966;barcode
3240324;AZT;NTN;LT;LT;328277119742;86480;barcode
3240325;AZT;NTN;LT;LT;506037010361;16123285;barcode
3240327;AZT;NTN;LT;LT;400580002563;88621;barcode
3240330;AZT;NTN;LT;LT;731740000209;16134007;barcode
3240332;AZT;NTN;LT;LT;340135136678;99122;barcode
3240335;AZT;NTN;LT;LT;340136010699;11594522;barcode
3240337;AZT;NTN;LT;LT;354055000852;15792553;barcode
3240338;AZT;NTN;LT;LT;328277924150;538736;barcode
3240339;AZT;NTN;LT;LT;220487;515036;barcode
3240341;AZT;NTN;LT;LT;354055000948;15972077;barcode
3240346;AZT;NTN;LT;LT;340138168236;501866;barcode
3240348;AZT;NTN;LT;LT;222663;16197301;barcode
3240349;AZT;NTN;LT;LT;354055000946;16064363;barcode
3240352;AZT;NTN;LT;LT;333787579188;16135049;barcode
3240353;AZT;NTN;LT;LT;731785122901;16078678;barcode
3240354;AZT;NTN;LT;LT;731785122902;16078677;barcode
3240355;AZT;NTN;LT;LT;847000176914;16038490;barcode
3240356;AZT;NTN;LT;LT;328277923483;15968310;barcode
3240360;AZT;NTN;LT;LT;328277920629;15991942;barcode
3240362;AZT;NTN;LT;LT;328277601020;15963902;barcode
3240363;AZT;NTN;LT;LT;366236100196;16112422;barcode
3240364;AZT;NTN;LT;LT;370112980267;16070970;barcode
3240365;AZT;NTN;LT;LT;340134786954;91565;barcode
3240367;AZT;NTN;LT;LT;400580858350;16035019;barcode
3240368;AZT;NTN;LT;LT;400580025629;15962459;barcode
3240369;AZT;NTN;LT;LT;328277108028;78274;barcode
3240370;AZT;NTN;LT;LT;340136021223;16182611;barcode
3240371;AZT;NTN;LT;LT;328277013880;16076001;barcode
3240372;AZT;NTN;LT;LT;354055000004;16084504;barcode
3240373;AZT;NTN;LT;LT;354055000903;15848458;barcode
3240374;AZT;NTN;LT;LT;340134556869;406022;barcode
3240375;AZT;NTN;LT;LT;354055001144;16149959;barcode
3240376;AZT;NTN;LT;LT;220334;16204162;barcode
3240377;AZT;NTN;LT;LT;346102001401;16013410;barcode
3240378;AZT;NTN;LT;LT;220503;15985480;barcode
3240379;AZT;NTN;LT;LT;328277010025;16053528;barcode
3240382;AZT;NTN;LT;LT;731740000233;541139;barcode
3240383;AZT;NTN;LT;LT;346102001409;16013434;barcode
3240386;AZT;NTN;LT;LT;328277935065;100548;barcode
3240387;AZT;NTN;LT;LT;370112980136;15970510;barcode
3240391;AZT;NTN;LT;LT;328277020285;15991915;barcode
3240394;AZT;NTN;LT;LT;340156036192;495879;barcode
3240397;AZT;NTN;LT;LT;842997941458;515032;barcode
